ID,Authors,Title,Year,Source.title,Volume,Issue,clickable_doi,unpaywall,scholar,linguistics,reason,rand,year,count
21fa0a21,"Piwek, P., Beun, R.-J., Cremers, A.",'Proximal' and 'distal' in language and cognition: Evidence from deictic demonstratives in Dutch,2008,Journal of Pragmatics,40,4,http://doi.org/10.1016/j.pragma.2007.05.001,,,,,0.951383251,TRUE,
a357f02d,"Lenardič, J.",The middle construction in minimalist syntax: English and slovenian | Srednjiška zgradba v minimalistični skladnji: Angleščina in slovenščina,2019,ELOPE: English Language Overseas Perspectives and Enquiries,15,2,http://doi.org/10.4312/ELOPE.15.2.45-61,,,,,0.76069176,FALSE,
0dcfdc7e,"Forrester, S.",Whose foreign is foreign? Form and norms of translation of contemporary Russian poetry into English,2018,Translation Studies,11,2,http://doi.org/10.1080/14781700.2018.1472632,,,,,0.705452268,FALSE,
aa9b371e,"Chevalier, F.H.G., Clift, R.","Unfinished turns in French conversation: Projectability, syntax and action",2008,Journal of Pragmatics,40,10,http://doi.org/10.1016/j.pragma.2007.12.007,,,,,0.222264997,TRUE,
d4c98b7e,"Kilpinen, E.",Memes versus signs: On the use of meaning concepts about nature and culture,2008,Semiotica,171,,http://doi.org/10.1515/SEMI.2008.075,,,,,0.050809667,TRUE,
9288a620,"Campanelli, M.",The originality of Ibn Madā's linguistic ideas: Prescriptive rules versus methodology Inside Al-Radd 'Alā Al-Nuhāt,2018,Histoire Epistemologie Langage,40,2,http://doi.org/10.1051/hel/2018018,,,,,0.595787563,FALSE,
ac77b9f2,"Smith, R.",Learner autonomy,2008,ELT Journal,62,4,http://doi.org/10.1093/elt/ccn038,,,,,0.983626011,TRUE,
da469719,"Rand, M.K., Heuer, H.",Dissociating explicit and implicit measures of sensed hand position in tool use: Effect of relative frequency of judging different objects,2018,"Attention, Perception, and Psychophysics",80,1,http://doi.org/10.3758/s13414-017-1438-y,,,,,0.637102943,FALSE,
effa2ff0,"Luk, Z.P., Shirai, Y.",The development of aspectual marking in Cantonese-English bilingual children,2018,IRAL - International Review of Applied Linguistics in Language Teaching,56,2,http://doi.org/10.1515/iral-2014-0018,,,,,0.664944126,FALSE,
f7798014,"Lee, J.S.",The rise of the brokered state: Situating administrative expansion in chosŏn korea,2019,Seoul Journal of Korean Studies,32,1,http://doi.org/10.1353/seo.2019.0004,,,,,0.157737173,FALSE,
a6418f77,"Haeberli, E.",Histories of english,2009,Diachronica,26,1,http://doi.org/10.1075/dia.26.1.04hae,,,,,0.203057437,TRUE,
687c86c1,"Nivre, J.",Algorithms for deterministic incremental dependency parsing,2008,Computational Linguistics,34,4,http://doi.org/10.1162/coli.07-056-R1-07-027,,,,,0.721307182,TRUE,
9329cb83,"Tantucci, V., Wang, A.",Illocutional concurrences: The case of evaluative speech acts and face-work in spoken Mandarin and American English,2018,Journal of Pragmatics,138,,http://doi.org/10.1016/j.pragma.2018.09.014,,,,,0.715019248,FALSE,
e331292b,"Nichols, S.G.",Christian Delacampagne: Philosopher of the world,2008,MLN - Modern Language Notes,123,4,http://doi.org/10.1353/mln.0.0045,,,,,0.390043723,TRUE,
0142dfe2,"Malkiel, B.",What can grades teach us?,2008,Perspectives: Studies in Translatology,16,2-Jan,http://doi.org/10.1080/13670050802492980,,,,,0.750529977,TRUE,
dfceffdb,"Pavelescu, L.M.",Motivation and emotion in the EFL learning experience of romanian adolescent students: Two contrasting cases,2019,Studies in Second Language Learning and Teaching,9,1,http://doi.org/10.14746/ssllt.2019.9.1.4,,,,,0.299735831,FALSE,
7b017962,"Siyanova, A., Schmitt, N.",L2 learner production and processing of collocation: A multi-study perspective,2008,Canadian Modern Language Review,64,3,http://doi.org/10.3138/cmlr.64.3.429,,,,,0.982646458,TRUE,
b2034313,"Murrayand, L., Hourigan, T.",Blogs for specific purposes: Expressivist or socio-cognitivist approach?,2008,ReCALL,20,1,http://doi.org/10.1017/S0958344008000719,,,,,0.135086676,TRUE,
41241d6e,"Hart, J.","Mythology, value-judgements and ideology in Northrop Frye's \Anatomy\"" and beyond""",2009,RILCE,25,1,http://doi.org/,,,,,0.899833874,TRUE,
16703fd7,"Cosgrove, C.H.",An ancient Greek lament form,2018,Journal of Hellenic Studies,138,,http://doi.org/10.1017/S0075426918000101,,,,,0.552520736,FALSE,
f7b18953,"Fulda, J.S.","Towards a unified theory of 'if\s-The theory of conditional elements: Further evidence from conditionally self-falsifying utterances""",2009,Journal of Pragmatics,41,7,http://doi.org/10.1016/j.pragma.2008.12.010,,,,,0.140323451,TRUE,
d0ef8940,"Lukancic, M.K.",Understanding the status of bilingualism among members of two generations in Slovenian Istria | Razumevanje polozaja dvojezienosti pri pripadnikih dveh razliènih generacij v slovenski Istri,2019,Jezikoslovni Zapiski,25,1,http://doi.org/10.3986/jz.v25i1.7567,,,,,0.576946931,FALSE,
6a665bde,"Ryan, S.","Ambivalence and commitment, liberation and challenge: Investigating the attitudes of young Japanese people towards the learning of English",2009,Journal of Multilingual and Multicultural Development,30,5,http://doi.org/10.1080/01434630902928447,,,,,0.675151037,TRUE,
d7891188,"Watkin, C.",Representing French and francophone studies with michel serres,2019,Australian Journal of French Studies,56,2,http://doi.org/10.3828/AJFS.2019.10,,,,,0.288528918,FALSE,
0fdbc25f,"Kramer, J.","\Falsett no feit hes\"": A proverb in William Dunbar's \""in vice most vicius he excellis\""""",2008,English Studies,89,3,http://doi.org/10.1080/00138380802011487,,,,,0.529947024,TRUE,
6d26e705,"Wolfram, W., Waldorf, K.",Talking black in America,2019,English Today,35,1,http://doi.org/10.1017/S0266078418000500,,,,,0.390868475,FALSE,
a91b90ee,"Hilton, M.",The customer is always wrong: Consumer complaint in late-NEP Russia,2009,Russian Review,68,1,http://doi.org/10.1111/j.1467-9434.2009.00510.x,,,,,0.692844506,TRUE,
b9db2f6b,"Puimège, E., Peters, E.",Learners’ English Vocabulary Knowledge Prior to Formal Instruction: The Role of Learner-Related and Word-Related Variables,2019,Language Learning,69,4,http://doi.org/10.1111/lang.12364,,,,,0.567760754,FALSE,
95302ccc,"Kujala, A.",Illegal killing of soviet prisoners of war by finns during the finno-soviet continuation war of 1941-44,2009,Slavonic and East European Review,87,3,http://doi.org/,,,,,0.953402775,TRUE,
8a5f1320,"Li, J., Jiang, H., Shang, A., Chen, J.",Research on associative learning mechanisms of L2 learners based on complex network theory,2019,Computer Assisted Language Learning,,,http://doi.org/10.1080/09588221.2019.1633356,,,,,0.792698937,FALSE,
d81a74d6,"Rumsey, A.","Response to Spronck and Nikitina \reported speech forms a dedicated syntactic domain\""""",2019,Linguistic Typology,23,1,http://doi.org/10.1515/lingty-2019-0013,,,,,0.718592531,FALSE,
601f7d73,"Horn, F.","\bitter-Sweet Love\""""",2019,Poetica,48,1,http://doi.org/10.30965/25890530-04801002,,,,,0.00280193,FALSE,
b276f959,"Li, Y.",The value and definition of intertextuality,2009,Chinese Semiotic Studies,2,1,http://doi.org/10.1515/css-2009-0114,,,,,0.511340047,TRUE,
f29d7a9b,"Stewart, C.O.",Socioscientific controversies: A theoretical and methodological framework,2009,Communication Theory,19,2,http://doi.org/10.1111/j.1468-2885.2009.01338.x,,,,,0.041322131,TRUE,
136b4acb,"Matwick, K., Matwick, K.",Bloopers and backstage talk on TV cooking shows,2019,Text and Talk,,,http://doi.org/10.1515/text-2019-2052,,,,,0.321483193,FALSE,
cbca96bf,"Andrews, L.",Two black women in Russia: Tacit racial identity and the entrepreneurial spirit,2009,CLA Journal,52,4,http://doi.org/,,,,,0.152348493,TRUE,
fbc2961b,"Strawn, B.A.",Kěpîr ǎrāyôt in judges 14:5,2009,Vetus Testamentum,59,1,http://doi.org/10.1163/156853308X372946,,,,,0.782193067,TRUE,
7739f0ee,"Ramos-Favaretto, F.S., Fukushiro, A.P., Scarmagnani, R.H., Yamashita, R.P.",Borg scale: A new method for hypernasality rating,2019,CODAS,31,6,http://doi.org/10.1590/2317-1782/20192018296,,,,,0.622451887,FALSE,
87bd0696,"Kella, E.",Suspect Survival: Matrophobia in Postmemory Generational Writing,2019,"American, British and Canadian Studies",33,1,http://doi.org/10.2478/abcsj-2019-0017,,,,,0.900413626,FALSE,
9f617788,"Mattiello, E.","“Designer babies” and “Playing God”: Metaphor, genome editing, and bioethics in popular science texts",2019,Languages Cultures Mediation,6,1,http://doi.org/10.7358/LCM-2019-001-MATT,,,,,0.851546314,FALSE,
800e4324,"Katz, J.",On Becoming an Ethnographer,2019,Journal of Contemporary Ethnography,48,1,http://doi.org/10.1177/0891241618777801,,,,,0.771779957,FALSE,
3cef21af,"Brown, N.R.",How metastrategic considerations influence the selection of frequency estimation strategies,2008,Journal of Memory and Language,58,1,http://doi.org/10.1016/j.jml.2007.09.004,,,,,0.219679287,TRUE,
d3e56359,"Vogel, S.K.",Japan’s labor regime in transition: Rethinking work for a shrinking nation,2018,Journal of Japanese Studies,44,2,http://doi.org/10.1353/jjs.2018.0039,,,,,0.892963971,FALSE,
62139aab,"Parker, M.","Ironic openings: The interpretive challenge of the \Black Manifesto\""""",2008,Quarterly Journal of Speech,94,3,http://doi.org/10.1080/00335630802210351,,,,,0.842367582,TRUE,
b27d9d83,"Enghels, R.","Emmanuelle Labeau / Carl Vetters / Patrick Caudal (edd.), Sémantique et diachronie du système verbal français",2009,Zeitschrift fur Romanische Philologie,125,4,http://doi.org/10.1515/zrph.2009.088,,,,,0.425243555,TRUE,
e2186058,"Ceberio, K., Aduriz, I., Díaz de Ilarraza, A., Garcia-Azkoaga, I.",Coreferential Relations in Basque: The Annotation Process,2018,Journal of Psycholinguistic Research,47,2,http://doi.org/10.1007/s10936-018-9559-6,,,,,0.618854337,FALSE,
a8f0e901,"Li, S., Fu, M.",Strategic and unpressured within-task planning and their associations with working memory,2018,Language Teaching Research,22,2,http://doi.org/10.1177/1362168816684367,,,,,0.941580126,FALSE,
b3e59eec,"Betz, E., Golato, A.",Remembering relevant information and withholding relevant next actions: The German token achja,2008,Research on Language and Social Interaction,41,1,http://doi.org/10.1080/08351810701691164,,,,,0.008741994,TRUE,
a3a3260d,"Howe, T.J., Worrall, L.E., Hickson, L.M.H.",Observing people with aphasia: Environmental factors that influence their community participation,2008,Aphasiology,22,6,http://doi.org/10.1080/02687030701536024,,,,,0.188581431,TRUE,
d821e9f0,"Montgomery, F.",The monstrous election: Horror framing in televised campaign advertisements during the 2016 presidential election,2019,Rhetoric and Public Affairs,22,2,http://doi.org/10.14321/rhetpublaffa.22.2.0281,,,,,0.467939495,FALSE,
9a9db10a,"Roby, E., Scott, R.M.",The relationship between parental mental-state language and 2.5-year-olds’ performance on a nontraditional false-belief task,2018,Cognition,180,,http://doi.org/10.1016/j.cognition.2018.06.017,,,,,0.75141716,FALSE,
d7d78c62,"Hertel, C.",Petrifaction and melancholia in dürer's lucretia,2008,Word and Image,24,1,http://doi.org/10.1080/02666286.2008.10444072,,,,,0.466857714,TRUE,
53034fa6,"Martínez-Adrián, M., Gutiérrez-Mangado, M.J., Gallardo-del-Puerto, F.",Introduction: L1 use in content-based and CLIL settings,2019,International Journal of Bilingual Education and Bilingualism,22,1,http://doi.org/10.1080/13670050.2018.1508279,,,,,0.9698619,FALSE,
e4060934,"Willey, I., Katz, E.C.","Some common ground: Perceptions of language backgrounds, classroom language use, and identity among University English Teachers in Japan",2018,Asian EFL Journal,20,3,http://doi.org/,,,,,0.194189727,FALSE,
659b03e7,"Fjalldal, M.",The man who knew it all: Guflbrandur Vigfússon in Oxford,2009,Scandinavian Studies,81,3,http://doi.org/,,,,,0.316122375,TRUE,
85ef900a,"Esteban-Segura, L.",A study of noun-deriving suffixes in competition in middle English,2018,Miscelanea,57,,http://doi.org/,,,,,0.505923396,FALSE,
238ba467,"Crossley, J.",A Chaotic Jesus: A Response to Simon Joseph,2018,Journal for the Study of the Historical Jesus,16,1,http://doi.org/10.1163/17455197-01601004,,,,,0.655875954,FALSE,
81570c5e,"Soares, F.O., Costa, S.C., Santos, C.P., Pereira, A.P.S., Hiolle, A.R., Silva, V.",Socio-emotional development in high functioning children with Autism Spectrum Disorders using a humanoid robot,2019,Interaction Studies,20,2,http://doi.org/10.1075/is.15003.cos,,,,,0.536696558,FALSE,
8fbc00df,"De Cat, C., Gusnanto, A., Serratrice, L.",Identifying a threshold for the executive function advantage in bilingual children,2018,Studies in Second Language Acquisition,40,1,http://doi.org/10.1017/S0272263116000486,,,,,0.421149705,FALSE,
b8c76bd6,"Sikveland, R.O.",Failed summons: Phonetic features of persistence and intensification in crisis negotiation,2019,Journal of Pragmatics,150,,http://doi.org/10.1016/j.pragma.2019.01.023,,,,,0.930900899,FALSE,
b98d76e8,"Moore-Cantwell, C., Sanders, L.",Effects of probabilistic phonology on the perception of words and nonwords,2018,"Language, Cognition and Neuroscience",33,2,http://doi.org/10.1080/23273798.2017.1376101,,,,,0.571039248,FALSE,
f47a1a88,"Clark, L.",Re-examining vocalic variation in Scottish English: A Cognitive Grammar approach,2008,Language Variation and Change,20,2,http://doi.org/10.1017/S0954394508000094,,,,,0.813754372,TRUE,
de64d09e,"van Eemeren, F.H., Houtlosser, P., Snoeck Henkemans, A.F.",Dialectical profiles and indicators of argumentative moves,2008,Journal of Pragmatics,40,3,http://doi.org/10.1016/j.pragma.2007.12.002,,,,,0.2440045,TRUE,
aaa3a8dc,"Li, Y., Flowerdew, J.",International engagement versus local commitment: Hong Kong academics in the humanities and social sciences writing for publication,2009,Journal of English for Academic Purposes,8,4,http://doi.org/10.1016/j.jeap.2009.05.002,,,,,0.371083903,TRUE,
4e6ecbe4,"Kutz, W.",Wie heißt „Babyklappe‟ auf Spanisch? Entsprechungslücken als dolmetschspezifischer Problemfall,2009,Lebende Sprachen,54,3,http://doi.org/10.1515/les.2009.027,,,,,0.732213922,TRUE,
125e6c64,"Zeng, G., Takatsuka, S.",Text-based peer-peer collaborative dialogue in a computer-mediated learning environment in the EFL context,2009,System,37,3,http://doi.org/10.1016/j.system.2009.01.003,,,,,0.006933587,TRUE,
e4a42063,"Rédei, A.C., Skoglund, P., Persson, T.","Applying cartosemiotics to rock art: an example from Aspeberget, Sweden",2019,Social Semiotics,29,4,http://doi.org/10.1080/10350330.2018.1488338,,,,,0.267681025,FALSE,
4480aca8,"Crosson, C.G.",Chaucer's corrective form: The Tale of Melibee and the poetics of emendation,2018,Studies in Philology,115,2,http://doi.org/10.1353/sip.2018.0009,,,,,0.286947687,FALSE,
3e7371db,"Hughes, C., Hollander, M.J., Martinez, A.W.",Hispanic acculturation in a predominately black high school: Application of an adapted model,2009,Hispanic Journal of Behavioral Sciences,31,1,http://doi.org/10.1177/0739986308329031,,,,,0.321334012,TRUE,
b0b7a8a1,"wa Thiong’o, N.",The politics of translation: notes towards an African language policy<sup>†</sup>,2018,Journal of African Cultural Studies,30,2,http://doi.org/10.1080/13696815.2016.1183476,,,,,0.346638276,FALSE,
f45e09c9,"Speyer, A., Fetzer, A.","“Well would you believe it, I have failed the exam again” Discourse relations in English and German personal narratives",2018,Pragmatics and Society,9,1,http://doi.org/10.1075/ps.16024.spe,,,,,0.721018667,FALSE,
65664fda,"Wühr, P., Biebl, R.",Logical recoding of S-R rules can reverse the effects of spatial S-R correspondence,2009,"Attention, Perception, and Psychophysics",71,2,http://doi.org/10.3758/APP.71.2.248,,,,,0.825224768,TRUE,
d4cd6efc,"Baker, M., Kramer, R.",Doubled clitics are pronouns: Amharic objects (and beyond),2018,Natural Language and Linguistic Theory,36,4,http://doi.org/10.1007/s11049-018-9401-8,,,,,0.58298543,FALSE,
53431f3c,"Macaro, E., Jimènez-Muñoz, A., Lasagabaster, D.",The importance of certification of english medium instruction teachers in higher education in spain | La importancia de la certificación del profesorado que imparte asignaturas en inglés en la educación universitaria en españa,2019,Porta Linguarum,2019,32,http://doi.org/,,,,,0.075924065,FALSE,
5161f31f,"Fox, S., Armstrong, E., Boles, L.",Conversational treatment in mild aphasia: A case study,2009,Aphasiology,23,8-Jul,http://doi.org/10.1080/02687030802669526,,,,,0.417242776,TRUE,
4734ca34,"James, M.A.","\Far\"" transfer of learning outcomes from an ESL writing course: Can the gap be bridged?""",2009,Journal of Second Language Writing,18,2,http://doi.org/10.1016/j.jslw.2009.01.001,,,,,0.049406682,TRUE,
b9b4ea7e,"Warren, M.R.",How the Indian ocean made medieval France,2009,Australian Journal of French Studies,46,3,http://doi.org/10.3828/AJFS.46.3.249,,,,,0.481885997,TRUE,
c27958aa,"Lewis, T.",The mountaineering and wilderness rhetorics of Washington woman suffragists,2018,Rhetoric and Public Affairs,21,2,http://doi.org/10.14321/rhetpublaffa.21.2.0279,,,,,0.187731455,FALSE,
5002ac02,"Saddington, D.",Problems in the nomenclature of the personnel and the question of marines in the roman fleets,2009,Bulletin of the Institute of Classical Studies,52,1,http://doi.org/10.1111/j.2041-5370.2009.tb00750.x,,,,,0.710816114,TRUE,
